Start Zone,End Zone,Start Time,Efficency,Speed Scale
3,1,00:41,5,5
2,1,14:03,4,6
5,4,01:40,10,0
5,2,12:10,3,7
5,3,05:11,5,5
4,2,21:55,3,7
5,1,08:19,6,4
1,5,21:04,2,8
4,3,14:15,8,2
2,4,22:29,1,9
4,3,18:41,1,9
5,4,21:02,9,1
3,4,14:55,7,3
1,4,16:07,9,1
2,5,04:40,3,7
3,1,16:59,5,5
3,1,04:16,9,1
2,4,01:32,4,6
2,5,02:58,10,0
1,4,08:43,6,4
3,1,13:17,7,3
3,4,03:24,7,3
4,2,20:52,2,8
2,4,12:00,2,8
1,5,21:52,2,8
2,3,14:42,8,2
1,4,09:17,9,1
4,5,06:18,2,8
3,2,15:01,10,0
1,5,22:45,2,8
5,2,08:51,10,0
3,2,12:26,5,5
5,1,19:38,5,5
1,4,02:44,1,9
5,2,18:27,1,9
4,3,04:02,6,4
2,4,03:04,1,9
2,1,20:03,4,6
3,4,03:57,2,8
4,3,04:27,9,1
4,3,08:42,9,1
3,1,09:49,4,6
2,3,13:54,1,9
1,2,22:49,3,7
4,1,17:19,3,7
4,1,17:25,10,0
3,5,04:31,1,9
5,3,01:18,10,0
4,5,05:40,3,7
2,1,01:57,7,3
3,2,17:42,6,4
2,4,19:52,2,8
2,5,00:32,2,8
3,2,15:18,8,2
1,5,13:00,9,1
2,1,03:52,2,8
4,5,06:42,3,7
5,2,01:07,8,2
3,1,11:35,1,9
4,3,03:49,3,7
4,5,04:39,4,6
5,4,05:30,4,6
4,5,16:10,7,3
4,1,14:22,10,0
4,1,10:26,4,6
2,1,15:46,2,8
2,5,07:13,8,2
2,4,03:39,9,1
4,5,17:49,7,3
3,2,08:00,4,6
1,2,01:55,8,2
3,4,22:53,6,4
5,1,14:08,1,9
3,2,12:36,5,5
2,5,16:58,1,9
1,2,18:20,6,4
5,1,15:04,4,6
2,3,08:59,6,4
5,4,02:32,10,0
2,3,11:29,9,1
1,3,02:21,6,4
5,3,00:19,5,5
4,3,15:16,10,0
5,3,22:24,10,0
1,4,19:30,8,2
5,3,17:10,3,7
3,2,22:31,5,5
2,1,22:51,7,3
1,2,07:47,4,6
3,1,15:30,9,1
2,3,00:59,9,1
4,2,13:47,2,8
2,4,20:51,2,8
5,1,02:18,10,0
2,3,21:28,6,4
2,4,08:57,3,7
5,2,14:49,5,5
3,2,15:18,2,8
4,5,20:10,5,5
4,3,14:46,3,7
3,5,14:55,1,9
3,5,20:15,2,8
2,4,22:07,7,3
5,4,02:20,7,3
4,5,11:02,2,8
4,5,01:55,6,4
4,2,07:57,2,8
1,2,08:10,6,4
4,3,22:44,7,3
1,2,13:52,10,0
2,3,13:15,6,4
1,2,05:42,2,8
3,1,20:27,5,5
2,1,00:58,9,1
3,5,16:16,2,8
2,1,21:55,3,7
3,5,00:35,2,8
1,5,19:28,10,0
4,2,17:25,5,5
4,1,16:19,6,4
5,3,07:18,2,8
4,2,22:04,3,7
5,4,09:59,8,2
5,1,04:57,10,0
5,4,17:08,9,1
2,5,23:24,3,7
3,4,14:23,9,1
4,1,21:56,2,8
2,1,19:10,2,8
4,3,17:01,5,5
2,4,07:03,1,9
5,2,11:17,6,4
1,3,03:57,9,1
2,1,05:42,10,0
2,5,11:16,2,8
4,5,21:57,7,3
5,1,23:32,1,9
2,4,21:47,2,8
2,4,12:10,9,1
5,1,06:53,1,9
5,2,09:20,4,6
3,4,16:07,10,0
4,3,09:22,8,2
2,5,18:02,8,2
2,4,21:43,4,6
4,5,05:33,10,0
4,1,14:31,10,0
2,1,07:36,9,1
3,1,12:06,7,3
2,5,15:41,3,7
1,4,09:07,3,7
4,5,17:33,8,2
4,5,18:00,6,4
1,2,15:07,4,6
3,4,03:32,7,3
5,4,10:59,1,9
1,2,07:33,6,4
1,5,03:53,10,0
2,3,17:43,6,4
3,2,15:12,6,4
3,4,03:17,9,1
5,4,02:43,4,6
3,1,13:14,6,4
4,1,09:55,10,0
3,5,01:04,10,0
2,1,13:34,10,0
3,2,06:18,6,4
5,1,01:25,3,7
3,4,03:36,5,5
2,3,08:24,9,1
3,5,08:35,1,9
1,5,15:40,8,2
2,5,18:20,9,1
3,5,07:20,10,0
4,5,19:09,3,7
2,4,16:14,8,2
2,4,00:26,3,7
2,3,19:19,2,8
1,5,05:16,10,0
5,2,08:40,4,6
1,5,04:38,9,1
5,2,02:09,6,4
1,5,23:01,8,2
3,5,20:57,3,7
2,5,16:10,3,7
5,2,18:54,9,1
1,5,05:12,10,0
4,3,03:06,4,6
1,4,02:01,3,7
4,5,22:37,9,1
4,5,07:25,3,7
3,4,23:29,7,3
3,5,14:07,3,7
3,4,17:00,1,9
2,5,00:46,7,3
3,4,18:48,5,5
2,3,01:33,8,2
5,1,06:02,5,5
5,2,13:04,8,2
4,3,05:22,3,7
2,3,07:37,5,5
3,4,07:27,4,6
2,5,12:23,3,7
2,3,19:53,4,6
1,5,23:25,8,2
5,4,14:22,6,4
5,1,12:52,10,0
1,5,18:00,4,6
3,2,15:38,6,4
1,4,00:35,7,3
1,3,18:44,3,7
3,2,13:08,5,5
2,3,05:47,10,0
3,4,21:27,6,4
3,4,20:45,10,0
5,3,02:22,1,9
5,4,10:23,7,3
4,2,14:23,5,5
2,4,00:13,2,8
5,1,09:07,4,6
1,4,01:18,2,8
5,1,08:51,7,3
2,5,09:01,4,6
3,4,02:59,6,4
1,3,11:27,7,3
2,5,10:19,2,8
2,1,07:15,7,3
2,1,11:55,7,3
4,1,20:43,1,9
4,1,18:59,7,3
3,1,04:28,5,5
2,3,10:47,2,8
3,2,03:59,9,1
2,3,06:39,7,3
5,2,14:19,7,3
5,2,23:32,7,3
5,2,06:24,4,6
3,2,10:35,4,6
1,4,06:14,6,4
1,3,13:47,8,2
1,5,00:17,5,5
2,3,01:41,4,6
1,4,03:36,8,2
2,1,14:11,5,5
3,1,11:43,10,0
3,4,19:42,7,3
5,3,17:49,4,6
1,3,22:48,8,2
1,5,04:35,2,8
2,4,00:56,5,5
3,4,03:47,10,0
2,3,08:54,3,7
2,5,00:17,6,4
4,5,06:55,1,9
1,3,07:54,8,2
3,4,11:52,5,5
4,1,02:04,2,8
5,2,19:21,1,9
3,2,04:02,6,4
3,5,17:39,2,8
3,2,04:44,3,7
2,3,13:28,5,5
1,3,06:22,4,6
3,1,07:25,3,7
2,1,05:30,10,0
4,2,17:24,3,7
3,2,20:33,10,0
1,3,16:54,9,1
1,3,17:42,8,2
5,1,11:17,6,4
4,5,08:52,8,2
5,3,05:20,7,3
4,2,12:01,5,5
1,2,18:21,10,0
1,4,06:12,9,1
5,4,03:38,5,5
2,5,01:35,2,8
3,5,15:26,3,7
3,1,16:41,5,5
5,4,20:56,2,8
1,5,19:45,1,9
4,5,22:14,10,0
5,3,20:42,10,0
4,5,02:00,6,4
4,3,15:18,1,9
4,1,02:18,6,4
1,3,21:07,6,4
5,2,23:59,5,5
3,1,12:41,2,8
1,4,00:58,3,7
1,2,19:03,6,4
5,4,02:16,2,8
2,3,19:59,1,9
1,5,22:46,1,9
1,5,07:41,2,8
3,1,11:28,3,7
2,4,08:46,7,3
5,2,11:45,5,5
1,3,12:56,7,3
2,3,22:47,3,7
4,1,19:05,10,0
3,2,03:38,8,2
1,5,13:52,9,1
3,2,16:34,9,1
1,5,20:29,1,9
1,4,15:59,10,0
3,1,08:36,10,0
5,1,15:47,6,4
1,3,22:42,2,8
3,5,07:17,3,7
2,3,14:51,10,0
3,5,01:34,10,0
3,1,13:29,2,8
3,2,19:25,2,8
1,2,21:06,2,8
3,4,05:25,2,8
5,4,12:32,2,8
4,1,10:16,1,9
4,2,23:54,6,4
1,5,20:48,6,4
3,4,17:45,5,5
5,1,17:26,6,4
3,1,08:52,10,0
2,4,04:57,4,6
5,2,02:12,2,8
5,1,16:51,8,2
2,3,14:10,3,7
1,3,11:55,5,5
1,5,23:39,2,8
3,5,08:43,8,2
4,1,21:53,9,1
5,4,03:10,5,5
1,4,00:49,4,6
1,2,03:32,8,2
3,1,11:13,3,7
4,5,08:24,8,2
1,5,02:45,10,0
4,1,13:10,2,8
2,3,03:24,7,3
4,3,01:05,6,4
2,4,19:21,4,6
4,3,10:14,7,3
2,3,14:22,3,7
5,3,20:20,4,6
2,3,20:38,3,7
5,1,16:17,6,4
4,5,00:22,3,7
2,4,17:56,7,3
5,1,15:42,6,4
3,1,14:17,2,8
2,5,06:08,8,2
4,3,19:40,6,4
4,5,12:13,2,8
3,2,22:11,9,1
4,5,14:40,9,1
5,1,21:40,7,3
1,5,04:33,5,5
1,5,13:50,9,1
5,3,23:28,5,5
3,4,23:43,2,8
5,4,10:23,7,3
2,1,21:59,8,2
3,5,09:26,4,6
3,5,23:10,2,8
3,2,08:51,8,2
4,2,10:35,10,0
1,5,15:12,2,8
4,1,15:02,9,1
5,2,11:09,1,9
1,3,00:23,2,8
4,5,11:29,10,0
3,4,20:20,2,8
5,2,05:17,2,8
1,2,01:04,9,1
4,3,05:33,4,6
5,1,04:38,7,3
5,2,20:28,2,8
4,1,07:20,6,4
1,2,07:44,7,3
4,1,13:17,10,0
3,1,13:49,10,0
4,1,02:44,9,1
2,4,07:20,3,7
4,1,10:06,5,5
4,5,23:30,10,0
1,2,21:51,4,6
1,4,15:53,9,1
4,1,13:12,8,2
3,1,12:43,5,5
3,1,21:27,3,7
1,5,03:57,9,1
3,1,07:08,7,3
1,5,17:37,4,6
1,5,12:41,4,6
4,1,03:56,8,2
2,5,14:58,6,4
2,3,16:25,8,2
4,2,11:30,6,4
5,4,11:21,8,2
3,4,18:33,6,4
2,3,19:06,1,9
5,3,15:40,6,4
1,2,17:06,8,2
3,1,08:47,4,6
5,1,20:27,8,2
4,1,08:04,1,9
4,1,14:58,9,1
5,2,15:51,10,0
1,5,20:07,7,3
4,5,11:35,1,9
3,2,17:56,7,3
1,3,08:03,4,6
3,4,15:57,4,6
1,3,21:32,3,7
5,4,10:42,6,4
5,4,23:02,1,9
1,4,01:07,9,1
1,4,06:12,7,3
4,2,21:20,3,7
2,5,02:49,7,3
2,1,11:40,4,6
1,3,12:27,8,2
4,1,06:50,1,9
4,3,15:45,3,7
4,1,07:39,6,4
4,5,02:24,9,1
2,3,15:24,1,9
3,2,09:23,4,6
2,1,06:03,3,7
4,1,20:34,5,5
4,5,17:39,1,9
3,4,07:11,8,2
5,4,22:03,7,3
5,3,20:15,4,6
4,2,21:32,6,4
3,1,16:49,1,9
1,4,06:29,5,5
3,1,20:53,6,4
2,5,05:57,3,7
1,3,23:40,4,6
1,3,03:54,6,4
1,2,23:14,5,5
5,3,15:10,6,4
5,1,03:02,4,6
2,1,07:53,5,5
4,5,21:00,10,0
3,4,15:17,9,1
2,3,12:26,8,2
5,1,17:24,2,8
2,4,08:35,2,8
4,2,11:41,5,5
4,2,08:31,4,6
1,2,01:43,7,3
4,2,08:15,3,7
2,1,20:28,5,5
1,2,00:18,8,2
2,3,18:36,5,5
1,2,12:22,4,6
3,2,14:37,1,9
2,3,01:14,6,4
2,3,22:44,3,7
1,4,08:07,1,9
3,1,13:42,6,4
2,1,01:23,10,0
5,2,11:59,10,0
4,2,09:47,3,7
4,3,09:42,1,9
2,3,19:24,3,7
3,2,13:21,8,2
1,4,17:27,3,7
4,3,12:09,2,8
1,2,19:59,9,1
4,3,21:58,3,7
3,5,01:18,9,1
2,5,02:57,4,6
4,1,00:37,4,6
1,2,11:39,2,8
2,3,03:36,1,9
4,3,00:48,1,9
2,4,10:26,6,4
2,1,05:24,5,5
2,5,05:29,6,4
2,4,12:16,4,6
2,1,22:05,7,3
2,1,19:04,10,0
2,1,11:25,1,9
3,2,08:55,6,4
3,1,23:06,4,6
1,2,15:59,4,6
4,5,07:24,3,7
1,4,03:36,6,4
2,4,11:49,3,7
3,5,05:44,6,4
1,2,09:24,6,4
2,5,14:30,5,5
2,4,06:13,7,3
2,1,13:44,9,1
2,1,10:31,2,8
4,3,12:19,7,3
4,2,10:59,10,0
1,4,08:43,1,9
3,1,09:09,9,1
1,2,15:40,6,4
5,4,04:48,6,4
4,1,14:08,1,9
5,1,17:37,4,6
2,3,02:35,2,8
4,3,08:17,3,7
2,1,18:52,10,0
5,2,19:47,1,9
4,2,14:17,3,7
3,1,10:52,2,8
1,4,10:29,9,1
3,1,08:47,2,8
1,5,20:44,10,0
3,1,15:12,10,0
2,3,21:19,1,9
4,1,06:01,6,4
3,2,07:00,6,4
3,4,09:05,4,6
1,3,00:38,4,6
2,3,17:51,7,3
1,5,04:17,9,1
2,4,04:38,3,7
1,5,05:30,6,4
4,5,09:32,7,3
5,4,15:24,4,6
4,2,21:51,4,6
2,5,00:06,1,9
3,2,05:54,1,9
3,1,09:17,5,5
3,1,17:32,2,8
3,5,03:27,1,9
3,4,23:28,6,4
3,2,07:45,1,9
5,2,17:16,8,2
2,5,18:09,10,0
1,2,01:07,1,9
5,4,06:18,2,8
3,2,23:39,2,8
2,3,05:56,3,7
2,3,11:57,4,6
5,1,18:40,9,1
3,1,21:14,4,6
2,5,13:51,7,3
4,2,19:41,1,9
3,1,04:29,7,3
4,5,15:32,6,4
1,4,07:19,9,1
2,4,22:46,3,7
2,3,15:57,5,5
2,3,10:52,8,2
2,5,00:32,4,6
2,1,22:25,9,1
4,1,13:08,10,0
5,1,00:56,8,2
5,3,02:39,4,6
1,2,13:56,4,6
1,3,17:24,10,0
5,3,19:05,10,0
1,5,08:49,8,2
5,1,11:42,2,8
4,2,00:00,10,0
2,4,21:42,10,0
1,5,14:49,2,8
3,4,05:42,4,6
3,4,04:07,9,1
5,2,01:58,2,8
5,2,17:06,10,0
4,1,22:34,6,4
3,1,07:13,9,1
2,5,00:06,9,1
4,5,16:55,7,3
2,5,21:12,1,9
3,2,21:21,2,8
3,5,18:36,6,4
1,3,04:58,9,1
1,3,00:00,10,0
1,2,23:08,9,1
3,5,21:32,7,3
3,5,18:01,2,8
4,5,14:31,5,5
4,5,00:14,6,4
5,3,01:44,4,6
1,5,00:50,5,5
2,3,09:51,2,8
5,2,16:26,4,6
5,1,12:48,8,2
3,5,18:01,8,2
3,1,05:34,6,4
2,5,00:35,3,7
5,4,01:52,2,8
5,4,15:05,10,0
4,2,04:56,5,5
2,5,17:46,5,5
5,2,06:32,1,9
3,1,12:33,8,2
4,2,04:14,9,1
5,2,19:54,4,6
1,2,16:09,9,1
4,2,16:36,10,0
4,3,12:17,6,4
3,4,21:42,6,4
2,4,22:36,6,4
5,4,05:47,9,1
1,3,11:59,9,1
3,2,08:07,4,6
2,3,01:31,6,4
5,1,00:49,5,5
4,3,03:09,6,4
3,2,00:07,6,4
5,2,14:40,5,5
4,3,22:23,5,5
4,3,14:13,7,3
3,1,19:33,10,0
1,2,23:21,5,5
2,1,09:24,7,3
1,2,09:13,4,6
5,3,09:28,1,9
3,2,05:14,1,9
1,5,03:38,3,7
3,2,00:02,8,2
3,4,11:52,5,5
2,5,02:03,7,3
2,1,22:19,6,4
5,3,02:54,8,2
4,5,05:18,6,4
5,4,12:03,4,6
2,3,22:05,7,3
4,3,16:09,6,4
2,1,17:55,10,0
3,4,12:58,8,2
3,5,10:28,7,3
1,2,15:44,6,4
5,4,16:32,7,3
1,3,04:32,4,6
5,4,00:05,6,4
5,2,09:25,9,1
2,4,08:00,3,7
3,5,12:38,8,2
1,3,16:04,5,5
4,1,19:01,4,6
2,4,00:05,8,2
5,3,20:52,6,4
3,1,11:31,1,9
4,2,03:38,2,8
5,2,23:19,10,0
1,3,22:10,3,7
3,5,03:29,2,8
5,3,07:44,6,4
4,2,23:02,6,4
4,1,15:33,10,0
4,2,04:12,4,6
1,4,21:57,5,5
4,2,02:05,4,6
1,5,08:35,2,8
5,4,21:38,4,6
2,5,06:37,2,8
3,1,13:49,10,0
5,3,10:27,1,9
4,3,21:38,1,9
5,1,10:44,1,9
1,4,22:14,5,5
2,3,23:19,3,7
5,3,20:40,5,5
2,3,21:11,3,7
5,4,04:29,10,0
4,1,01:07,7,3
5,1,17:13,7,3
5,2,03:58,5,5
1,5,02:20,9,1
4,2,03:09,2,8
4,5,07:57,1,9
3,2,21:32,9,1
1,4,07:23,3,7
2,4,20:07,9,1
4,1,06:39,1,9
3,2,05:45,2,8
2,5,00:56,7,3
2,3,18:20,10,0
3,5,08:03,9,1
2,1,13:53,9,1
2,3,21:43,3,7
1,2,17:23,9,1
1,3,17:37,2,8
4,5,10:26,8,2
5,4,17:56,9,1
2,5,09:58,1,9
2,4,20:27,6,4
4,1,14:46,9,1
2,4,10:42,8,2
4,2,06:16,9,1
4,3,20:32,4,6
5,3,23:58,1,9
3,1,00:04,10,0
3,4,23:11,2,8
1,5,06:12,4,6
1,2,05:08,9,1
4,2,08:53,8,2
5,2,11:31,4,6
2,5,12:26,7,3
1,3,11:03,10,0
1,2,08:03,3,7
1,4,09:37,4,6
1,2,14:16,10,0
2,5,22:54,3,7
5,2,11:59,7,3
4,3,05:51,2,8
3,1,16:59,10,0
3,2,04:42,5,5
4,2,04:25,6,4
2,1,03:17,6,4
1,3,11:21,4,6
4,1,05:46,1,9
3,5,16:50,4,6
4,3,22:42,1,9
1,4,03:03,6,4
5,1,14:03,1,9
5,1,23:18,3,7
2,4,04:19,3,7
5,3,08:30,2,8
3,5,04:25,4,6
4,1,15:54,4,6
2,3,22:36,10,0
1,3,13:49,8,2
2,5,14:58,8,2
3,5,10:37,3,7
1,3,08:59,9,1
5,3,14:25,8,2
5,3,14:53,4,6
4,5,02:08,3,7
2,3,11:18,2,8
5,3,12:37,1,9
4,1,08:05,10,0
4,1,21:38,9,1
5,2,08:13,1,9
1,5,09:50,2,8
5,4,17:49,10,0
2,5,08:24,6,4
1,4,09:41,3,7
1,5,22:54,5,5
2,3,03:13,3,7
4,1,17:57,5,5
1,5,11:23,2,8
2,4,07:49,6,4
4,5,04:54,3,7
3,2,16:13,4,6
4,3,17:37,5,5
1,4,23:14,9,1
5,3,08:52,6,4
3,1,01:03,10,0
3,5,05:03,2,8
4,3,05:19,9,1
5,3,19:41,7,3
4,1,20:26,1,9
1,3,06:54,5,5
5,4,10:44,7,3
3,2,19:19,2,8
1,5,06:33,4,6
2,5,13:44,7,3
4,5,12:52,7,3
1,2,19:09,5,5
2,1,07:54,10,0
2,5,16:22,10,0
2,4,20:37,4,6
5,3,20:29,5,5
3,5,23:07,6,4
5,1,19:13,3,7
2,3,12:43,5,5
5,1,14:42,9,1
4,5,20:32,10,0
1,5,08:13,3,7
1,4,14:24,10,0
2,3,13:34,2,8
2,3,02:42,3,7
2,4,12:35,5,5
1,4,01:33,9,1
4,3,03:13,8,2
2,1,12:21,4,6
5,3,15:05,10,0
5,2,10:30,5,5
4,1,09:48,8,2
2,4,23:57,7,3
1,3,01:17,2,8
1,4,08:44,3,7
1,2,02:57,4,6
3,4,12:32,7,3
2,1,23:23,6,4
2,4,09:57,2,8
1,2,18:31,3,7
4,5,22:10,4,6
4,5,08:33,1,9
2,3,09:59,7,3
5,1,05:17,2,8
3,4,11:08,1,9
5,2,22:03,3,7
5,1,09:11,5,5
4,5,05:09,7,3
3,1,11:55,6,4
3,4,11:23,3,7
4,5,13:15,4,6
3,2,02:13,3,7
5,1,21:43,2,8
4,1,10:44,3,7
4,1,18:02,8,2
1,2,19:15,5,5
5,4,14:35,4,6
2,3,22:59,9,1
2,4,00:38,4,6
5,4,20:34,4,6
4,5,16:42,5,5
3,2,04:15,1,9
4,1,17:27,7,3
4,3,18:31,5,5
2,1,21:52,3,7
1,3,17:43,10,0
2,1,02:17,1,9
3,1,14:39,9,1
1,3,09:51,10,0
3,4,22:19,8,2
1,4,16:21,3,7
4,3,17:31,6,4
5,4,09:30,9,1
5,2,22:50,10,0
4,3,06:41,3,7
3,2,16:36,10,0
4,1,22:48,5,5
3,4,00:28,6,4
2,3,00:30,8,2
2,3,08:39,5,5
1,2,13:58,8,2
3,1,06:45,2,8
2,1,06:13,10,0
4,3,05:05,7,3
2,4,13:34,7,3
2,3,03:47,7,3
1,3,16:24,4,6
3,2,15:56,1,9
3,5,22:25,5,5
1,2,05:55,1,9
1,3,23:31,7,3
3,2,23:14,8,2
1,2,12:25,1,9
2,5,22:49,3,7
3,1,15:49,9,1
1,4,17:22,4,6
2,5,21:10,1,9
5,4,13:33,3,7
3,4,16:59,8,2
4,1,03:56,10,0
1,3,18:29,7,3
5,3,20:02,8,2
3,4,17:26,3,7
1,3,11:04,8,2
4,5,06:31,8,2
4,5,00:37,1,9
1,3,23:51,1,9
4,3,13:27,7,3
3,5,06:20,9,1
3,2,15:04,6,4
5,1,08:38,5,5
5,3,15:47,8,2
3,1,19:54,5,5
5,2,11:04,5,5
4,2,21:41,9,1
4,2,10:18,10,0
3,4,00:27,5,5
1,3,03:37,6,4
4,3,21:17,5,5
3,5,17:55,9,1
3,2,19:17,8,2
4,1,07:26,3,7
1,2,01:16,5,5
4,1,16:07,2,8
4,5,08:27,7,3
4,5,23:55,3,7
3,1,17:14,9,1
5,4,02:52,5,5
5,4,02:03,10,0
5,3,13:59,10,0
3,1,21:43,3,7
2,3,16:18,3,7
4,5,21:57,10,0
2,3,11:16,3,7
1,5,04:08,8,2
3,2,19:34,3,7
3,5,15:35,9,1
4,2,23:40,8,2
3,5,15:23,2,8
4,5,23:14,8,2
1,4,21:26,6,4
1,5,18:05,6,4
2,5,09:25,7,3
3,1,06:44,8,2
5,4,01:53,2,8
1,5,08:40,5,5
1,4,23:09,8,2
3,2,23:33,9,1
1,3,08:18,2,8
5,1,02:47,9,1
3,2,17:52,1,9
3,5,22:57,10,0
1,4,10:38,4,6
3,1,02:50,8,2
1,5,10:20,10,0
2,1,16:58,6,4
1,3,18:33,10,0
1,4,07:39,1,9
5,1,06:59,10,0
1,3,17:38,3,7
3,2,16:13,8,2
4,1,05:34,4,6
3,2,05:36,7,3
3,1,18:10,4,6
4,1,21:49,7,3
5,2,09:22,3,7
1,2,17:31,9,1
2,5,23:36,4,6
2,3,03:56,3,7
5,4,18:23,8,2
3,1,12:28,6,4
3,2,03:07,1,9
2,4,04:18,7,3
2,1,20:47,10,0
2,4,05:20,4,6
4,3,12:35,7,3
5,2,08:54,2,8
4,1,22:41,8,2
1,4,05:01,4,6
3,5,17:18,2,8
4,2,04:13,8,2
3,2,09:50,9,1
3,4,12:48,2,8
1,5,23:35,8,2
1,5,07:30,2,8
2,4,09:50,5,5
1,5,23:45,4,6
5,4,19:35,3,7
3,1,00:40,4,6
5,3,21:20,5,5
3,1,08:25,4,6
1,3,18:10,9,1
2,3,02:32,4,6
2,4,13:42,3,7
5,4,08:51,4,6
4,3,13:58,8,2
2,4,22:34,9,1
1,4,14:42,7,3
3,1,19:44,10,0
4,5,19:43,1,9
5,2,22:47,9,1
4,1,05:01,5,5
5,3,13:58,6,4
1,2,16:48,8,2
1,2,15:47,4,6
2,5,04:08,4,6
2,1,08:49,8,2
3,4,02:45,3,7
3,1,13:10,1,9
5,4,15:21,1,9
2,5,14:44,6,4
3,5,20:00,4,6
3,2,13:14,7,3
4,5,19:49,3,7
2,5,12:41,9,1
4,5,16:30,4,6
4,5,07:41,8,2
1,2,20:30,3,7
4,1,05:22,9,1
5,4,23:12,9,1
4,3,20:31,5,5
3,4,11:54,2,8
2,4,17:55,6,4
4,3,06:11,10,0
2,3,23:21,2,8
1,2,13:56,1,9
1,4,09:49,1,9
5,3,21:41,2,8
3,4,18:53,2,8
5,3,05:27,10,0
4,3,20:18,5,5
1,3,15:58,8,2
4,2,03:34,4,6
5,1,06:38,9,1
4,5,00:46,8,2
3,4,05:27,1,9
3,1,11:36,10,0
3,4,20:00,3,7
5,1,04:57,6,4
5,2,23:24,10,0
5,4,05:52,3,7
1,4,00:50,7,3
4,1,17:14,1,9
2,5,07:59,3,7
2,5,10:05,3,7
2,5,07:51,6,4
2,1,14:19,4,6
2,1,15:03,9,1
1,5,19:34,7,3
5,3,04:13,10,0
3,1,22:39,3,7
3,1,06:55,5,5
1,5,18:44,3,7
1,5,21:51,2,8
1,4,05:06,3,7
2,5,12:09,4,6
5,3,08:56,3,7
2,4,20:47,10,0
1,3,13:59,10,0
5,3,14:17,8,2
2,4,11:18,10,0
1,3,09:02,7,3
2,1,06:12,5,5
3,5,10:07,6,4
2,4,08:08,4,6
2,1,17:38,7,3
2,5,09:28,8,2
1,4,21:21,6,4
1,5,12:57,10,0
1,2,03:25,5,5
3,1,23:37,2,8
5,3,05:14,5,5
4,2,03:08,2,8
3,5,02:01,8,2
3,4,19:56,4,6
5,1,10:19,1,9
2,1,12:10,2,8
3,4,06:58,8,2
3,5,17:12,3,7
5,4,10:55,5,5
2,3,04:31,7,3
2,1,09:48,1,9
3,4,21:37,8,2
3,5,14:41,5,5
2,3,04:44,8,2
5,4,16:08,4,6
2,4,22:13,2,8
4,1,03:01,3,7
2,1,12:28,9,1
5,1,09:41,3,7
2,4,11:15,1,9
4,2,12:18,8,2
2,5,06:13,7,3
5,2,16:37,8,2
5,3,21:26,4,6
3,4,14:43,9,1
1,2,07:52,9,1
3,1,08:12,6,4
4,1,05:29,7,3
1,4,19:35,3,7
4,5,13:49,7,3
3,1,01:48,2,8
5,1,12:34,10,0
5,4,15:45,2,8
3,2,18:31,2,8
3,4,11:50,5,5
1,5,06:49,5,5
2,4,23:51,1,9
3,1,21:12,8,2
4,2,06:59,7,3
3,5,09:05,10,0
2,5,21:10,4,6
1,3,17:59,2,8
1,2,18:34,5,5
5,2,15:53,9,1
1,5,16:19,1,9
5,2,19:00,8,2
5,4,13:07,9,1
1,5,20:31,9,1
4,3,18:53,10,0
2,1,23:18,6,4
1,2,00:17,7,3
2,5,22:08,5,5
1,4,11:52,4,6
3,2,21:23,10,0
1,3,20:44,9,1
3,5,14:15,9,1
3,4,15:45,1,9
4,3,07:39,10,0
2,4,15:18,5,5
1,5,07:29,2,8
5,2,19:54,8,2
1,4,16:41,3,7
4,2,08:57,4,6
1,5,18:39,4,6
4,5,09:21,10,0
1,5,08:23,7,3
1,5,00:31,3,7
4,2,13:33,1,9
1,5,16:53,3,7
3,4,16:12,8,2
3,4,12:42,4,6
4,2,08:44,7,3
3,1,04:04,9,1
5,4,17:35,8,2
1,4,08:35,6,4
3,1,04:18,2,8
1,4,08:04,10,0
5,1,15:12,4,6
4,5,11:02,6,4
1,3,19:05,5,5
3,4,22:14,9,1
5,1,08:50,4,6
5,1,05:13,1,9
3,5,04:31,3,7
3,5,03:47,1,9
4,5,01:18,3,7
5,2,16:55,8,2
3,4,21:57,9,1
2,3,13:58,7,3
1,3,17:02,1,9
4,2,12:47,10,0
2,3,00:17,9,1
2,5,07:30,10,0
2,1,22:06,10,0
2,5,13:34,4,6
2,4,00:11,4,6
2,4,19:02,6,4
5,4,16:20,10,0
1,2,09:20,6,4
2,3,20:14,1,9
5,2,13:10,6,4
4,1,03:47,9,1
2,5,12:02,1,9
4,5,19:05,9,1
4,1,06:50,3,7
1,3,19:35,7,3
1,2,02:36,9,1
2,4,22:56,3,7
2,1,22:11,7,3
4,1,21:38,6,4
4,1,06:16,8,2
4,5,23:06,4,6
2,3,13:36,6,4
4,1,06:40,3,7
4,3,13:09,9,1
1,2,17:30,9,1
2,4,03:15,7,3
2,3,02:57,1,9
5,1,17:34,1,9
1,2,16:42,2,8
1,4,23:15,7,3
2,1,22:17,4,6
4,1,00:39,7,3
2,4,00:49,4,6
3,4,14:49,10,0
3,2,08:34,7,3
1,3,01:48,1,9
2,5,14:33,3,7
5,4,23:16,1,9
5,3,00:47,6,4
3,4,03:11,4,6
2,4,11:30,1,9
3,1,23:05,4,6
2,5,15:43,5,5
1,4,09:21,5,5
2,3,09:41,2,8
5,1,20:37,1,9
2,3,00:53,10,0
1,4,14:18,6,4
3,2,15:25,1,9
4,2,12:06,2,8
3,1,04:25,8,2
3,4,03:11,10,0
